t_s,hour,pred_next_total_req_kw,capacity_kw,total_req_kw,total_served_kw,total_unmet_kw,total_flex_req_kw,total_flex_served_kw,total_flex_unmet_kw,hospital_req_kw,hospital_served_kw,hospital_unmet_kw,hospital_flex_req_kw,hospital_flex_served_kw,hospital_flex_unmet_kw,residential_req_kw,residential_served_kw,residential_unmet_kw,residential_flex_req_kw,residential_flex_served_kw,residential_flex_unmet_kw,commercial_req_kw,commercial_served_kw,commercial_unmet_kw,commercial_flex_req_kw,commercial_flex_served_kw,commercial_flex_unmet_kw,industrial_req_kw,industrial_served_kw,industrial_unmet_kw,industrial_flex_req_kw,industrial_flex_served_kw,industrial_flex_unmet_kw
49140,19,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
49200,19,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
49260,19,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
49320,19,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
49380,19,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
49440,19,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
49500,19,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
49560,19,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
49620,19,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
49680,19,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
49740,19,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
49800,19,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
49860,19,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
49920,19,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
49980,19,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50040,19,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50100,19,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50160,19,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50220,19,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50280,19,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50340,19,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50400,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50460,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50520,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50580,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50640,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50700,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50760,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50820,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50880,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
50940,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51000,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51060,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51120,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51180,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51240,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51300,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51360,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51420,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51480,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51540,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51600,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51660,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51720,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51780,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51840,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51900,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
51960,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
52020,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
52080,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
52140,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
52200,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
52260,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
52320,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
52380,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
52440,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
52500,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
52560,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
52620,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
52680,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
52740,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
52800,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
52860,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
52920,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
52980,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
53040,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
53100,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
53160,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
53220,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
53280,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
53340,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
53400,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
53460,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
53520,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
53580,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
53640,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
53700,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
53760,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
53820,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
53880,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
53940,20,768.0,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
54000,21,765.3666666666667,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
54060,21,765.3666666666667,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
54120,21,765.3666666666667,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
54180,21,765.3666666666667,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
54240,21,765.3666666666667,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
54300,21,765.3666666666667,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
54360,21,765.3666666666667,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
54420,21,765.3666666666667,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
54480,21,765.3666666666667,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
54540,21,765.3666666666667,600.0,768.0,600.0,168.0,235.0,0.0,235.0,252.99999999999997,252.99999999999997,0.0,35.0,0.0,35.0,248.0,179.0,69.0,80.0,0.0,80.0,168.0,168.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
